2021-01-09 18:16:32;"LegsAbs";"Calf Press on Seated Leg Press";1;80;lbs;20;;;;0;"";
2021-01-09 18:16:32;"LegsAbs";"Calf Press on Seated Leg Press";2;90;lbs;20;;;;0;;
2021-01-09 18:16:32;"LegsAbs";"Calf Press on Seated Leg Press";3;100;lbs;20;;;;0;;
2021-01-09 18:16:32;"LegsAbs";"Plank";1;;;;;;mi.;90;"";
2021-01-09 18:16:32;"LegsAbs";"Plank";2;;;;;;mi.;90;;
2021-01-09 18:16:32;"LegsAbs";"Plank";3;;;;;;mi.;120;;
2021-01-09 18:16:32;"LegsAbs";"Hanging Leg Raise";1;;;15;;;;0;"";
2021-01-09 18:16:32;"LegsAbs";"Hanging Leg Raise";2;;;15;;;;0;;
2021-01-09 18:16:32;"LegsAbs";"Hanging Leg Raise";3;;;15;;;;0;;
2021-01-11 19:08:19;"ChestShoulderTri";"Bench Press (Barbell)";1;35;lbs;10;;;;0;"";""
2021-01-11 19:08:19;"ChestShoulderTri";"Bench Press (Barbell)";2;35;lbs;11;;;;0;;
2021-01-11 19:08:19;"ChestShoulderTri";"Bench Press (Barbell)";3;40;lbs;8;;;;0;;
2021-01-11 19:08:19;"ChestShoulderTri";"Shoulder Press (Machine)";1;15;lbs;15;;;;0;"";
2021-01-11 19:08:19;"ChestShoulderTri";"Shoulder Press (Machine)";2;20;lbs;10;;;;0;;
2021-01-11 19:08:19;"ChestShoulderTri";"Shoulder Press (Machine)";3;25;lbs;8;;;;0;;
2021-01-11 19:08:19;"ChestShoulderTri";"Triceps Extension (Dumbbell)";1;20;lbs;10;;;;0;"";
2021-01-11 19:08:19;"ChestShoulderTri";"Triceps Extension (Dumbbell)";2;20;lbs;10;;;;0;;
2021-01-11 19:08:19;"ChestShoulderTri";"Triceps Extension (Dumbbell)";3;25;lbs;10;;;;0;;
2021-01-11 19:08:19;"ChestShoulderTri";"Incline Bench Press (Dumbbell)";1;20;lbs;12;;;;0;"";
2021-01-11 19:08:19;"ChestShoulderTri";"Incline Bench Press (Dumbbell)";2;20;lbs;12;;;;0;;
2021-01-11 19:08:19;"ChestShoulderTri";"Incline Bench Press (Dumbbell)";3;25;lbs;10;;;;0;;
2021-01-11 19:08:19;"ChestShoulderTri";"Reverse Fly (Dumbbell)";1;10;lbs;12;;;;0;"";
2021-01-11 19:08:19;"ChestShoulderTri";"Reverse Fly (Dumbbell)";2;10;lbs;12;;;;0;;
2021-01-11 19:08:19;"ChestShoulderTri";"Reverse Fly (Dumbbell)";3;12;lbs;10;;;;0;;
2021-01-11 19:08:19;"ChestShoulderTri";"Triceps Pushdown (Cable - Straight Bar)";1;20;lbs;12;;;;0;"";
2021-01-11 19:08:19;"ChestShoulderTri";"Triceps Pushdown (Cable - Straight Bar)";2;30;lbs;12;;;;0;;
2021-01-11 19:08:19;"ChestShoulderTri";"Triceps Pushdown (Cable - Straight Bar)";3;30;lbs;12;;;;0;;
2021-01-21 16:07:14;"4ds1";"Deadlift (Dumbbell)";1;40;lbs;5;;;;0;"";""
2021-01-21 16:07:14;"4ds1";"Deadlift (Dumbbell)";2;60;lbs;5;;;;0;;
2021-01-21 16:07:14;"4ds1";"Bent Over One Arm Row (Dumbbell)";1;20;lbs;12;;;;0;"";
2021-01-21 16:07:14;"4ds1";"Bent Over One Arm Row (Dumbbell)";2;25;lbs;12;;;;0;;
2021-01-21 16:07:14;"4ds1";"Bent Over One Arm Row (Dumbbell)";3;25;lbs;12;;;;0;;
2021-01-21 16:07:14;"4ds1";"Lat Pulldown (Cable)";1;60;lbs;12;;;;0;"";
2021-01-21 16:07:14;"4ds1";"Lat Pulldown (Cable)";2;70;lbs;12;;;;0;;
2021-01-21 16:07:14;"4ds1";"Lat Pulldown (Cable)";3;100;lbs;8;;;;0;;
2021-01-21 16:07:14;"4ds1";"Bent Over Row (Dumbbell)";1;30;lbs;12;;;;0;"";
2021-01-21 16:07:14;"4ds1";"Bent Over Row (Dumbbell)";2;30;lbs;12;;;;0;;
2021-01-21 16:07:14;"4ds1";"Bent Over Row (Dumbbell)";3;40;lbs;10;;;;0;;
2021-01-21 16:07:14;"4ds1";"Seated Row (Cable)";1;50;lbs;110;;;;0;"";
2021-01-21 16:07:14;"4ds1";"Preacher Curl (Dumbbell)";1;15;lbs;10;;;;0;"";
2021-01-21 16:07:14;"4ds1";"Preacher Curl (Dumbbell)";2;15;lbs;12;;;;0;;
2021-01-21 16:07:14;"4ds1";"Preacher Curl (Dumbbell)";3;20;lbs;5;;;;0;;
2021-01-21 16:07:14;"4ds1";"Concentration Curl (Dumbbell)";1;15;lbs;10;;;;0;"";
2021-01-21 16:07:14;"4ds1";"Concentration Curl (Dumbbell)";2;15;lbs;10;;;;0;;
2021-01-21 16:07:14;"4ds1";"Concentration Curl (Dumbbell)";3;20;lbs;8;;;;0;;
2021-01-21 16:07:14;"4ds1";"Bicep Curl (Dumbbell)";1;10;lbs;70;;;;0;"";
2021-01-24 17:43:31;"4ds2";"Bench Press (Dumbbell)";1;70;lbs;8;;;;0;"";""
2021-01-24 17:43:31;"4ds2";"Bench Press (Dumbbell)";2;60;lbs;6;;;;0;;
2021-01-24 17:43:31;"4ds2";"Bench Press (Dumbbell)";3;50;lbs;8;;;;0;;
2021-01-24 17:43:31;"4ds2";"Incline Bench Press (Dumbbell)";1;40;lbs;10;;;;0;"";
2021-01-24 17:43:31;"4ds2";"Incline Bench Press (Dumbbell)";2;40;lbs;10;;;;0;;
